Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,10-12-2025,08-12-2025,AB TRANSP 403-340-5075,174,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,I3B*WYDOT POE - ALPINE CHEYENNE WY,0001,10-12-2025,09-12-2025,I3B*WYDOT POE - ALPINE,368.21,Debit,9399,CHEYENNE,USA,82009,WY,1.420947015
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,10-12-2025,08-12-2025,AB TRANSP 403-340-5075,80,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,PEAVEY MART SPRUCE GROVE AB,0001,10-12-2025,09-12-2025,PEAVEY MART,17.83,Debit,5251,SPRUCE GROVE,CAN,T7X 0C8,AB,0
3001,PILOT 1028 BUFFALO TX,0001,10-12-2025,07-12-2025,PILOT 1028,27.7,Debit,5541,BUFFALO,USA,75831,TX,1.421241662
3001,TOWING INC DALLAS TX,0001,10-12-2025,09-12-2025,TOWING INC,1974.7,Debit,7549,DALLAS,USA,752525645,TX,1.420136641
3001,R & J'S TOWING MINOT ND,0001,10-12-2025,09-12-2025,R & J'S TOWING,1704.17,Debit,5541,MINOT,USA,58701,ND,1.420141666
3001,CAT SCALE COMPANY 5632846263 IA,0001,10-12-2025,09-12-2025,CAT SCALE COMPANY,20.95,Debit,5046,5632846263,USA,52773,IA,1.420338983
3001,LOVE'S #0301 INSIDE POST FALLS ID,0001,10-12-2025,09-12-2025,LOVE'S #0301 INSIDE,663.76,Debit,5541,POST FALLS,USA,83854,ID,1.420141637
3001,CAT SCALE COMPANY 5632846263 IA,0001,10-12-2025,09-12-2025,CAT SCALE COMPANY,7.1,Debit,5046,5632846263,USA,52773,IA,1.42
3001,76 - THREE MILE CORNER BONNERS FERRY ID,0001,10-12-2025,09-12-2025,76 - THREE MILE CORNER,238.02,Debit,5541,BONNERS FERRY,USA,83805,ID,1.420167064
3001,NDHP-E PERMIT BISMARCK ND,0001,10-12-2025,10-12-2025,NDHP-E PERMIT,40.08,Debit,9399,BISMARCK,USA,58505,ND,1.431428571
3001,TXDMV OS PERMIT TPE AUSTIN TX,0001,10-12-2025,09-12-2025,TXDMV OS PERMIT TPE,523.12,Debit,9399,AUSTIN,USA,78731,TX,1.420132479
3001,LOVE'S #0649 INSIDE BRUSH CO,0001,10-12-2025,09-12-2025,LOVE'S #0649 INSIDE,548.19,Debit,5541,BRUSH,USA,80723,CO,1.420144555
3001,CAT SCALE COMPANY 5632846263 IA,0001,11-12-2025,10-12-2025,CAT SCALE COMPANY,20.96,Debit,5046,5632846263,USA,52773,IA,1.421016949
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,11-12-2025,09-12-2025,AB TRANSP 403-340-5075,2182,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,VCN*KANSASMVPERMIT TOPEKA KS,0001,11-12-2025,10-12-2025,VCN*KANSASMVPERMIT,289.88,Debit,9399,TOPEKA,USA,66611,KS,1.420980392
3001,FLYING J 747 SPRINGVILLE UT,0001,11-12-2025,09-12-2025,FLYING J 747,31.26,Debit,5541,SPRINGVILLE,USA,84663,UT,1.42090909
3001,VCN*NORTHCAROLINADOT GARNER NC,0001,11-12-2025,10-12-2025,VCN*NORTHCAROLINADOT,42.67,Debit,9399,GARNER,USA,27529,NC,1.422333333
3001,ONE9 4555 COTTONDALE AL,0001,11-12-2025,10-12-2025,ONE9 4555,1136.36,Debit,5541,COTTONDALE,USA,35453,AL,1.420965099
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,0001,11-12-2025,10-12-2025,WSDOT COMMERCIAL VEHIC,140.06,Debit,9399,TUMWATER,USA,98504,WA,1.431374552
3001,PZG**MT DEPT TRANSPORT HELENA MT,0001,11-12-2025,10-12-2025,PZG**MT DEPT TRANSPORT,116.96,Debit,9399,HELENA,USA,59601,MT,1.422178988
3001,I3B*WYDOT POE - ALPINE CHEYENNE WY,0001,11-12-2025,10-12-2025,I3B*WYDOT POE - ALPINE,52.34,Debit,9399,CHEYENNE,USA,82009,WY,1.421124083
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,0001,11-12-2025,10-12-2025,DEPT OF TRANS TRUCKPER,38.01,Debit,9399,LINCOLN,USA,685082532,NE,1.420934579
3001,CO DEPT OF TRANS-PERMI DENVER CO,0001,11-12-2025,09-12-2025,CO DEPT OF TRANS-PERMI,133.57,Debit,9399,DENVER,USA,80204,CO,1.420957446
3001,PILOT 1025 CHANNELVIEW TX,0001,11-12-2025,10-12-2025,PILOT 1025,644.78,Debit,5541,CHANNELVIEW,USA,77530,TX,1.420971438
3001,RIVERSIDE HONDA & SKI- ST. ALBERT AB,0001,11-12-2025,10-12-2025,RIVERSIDE HONDA & SKI-,283.01,Debit,5561,ST. ALBERT,CAN,T8N 5E2,AB,0
3001,LIVING SKY DIESEL ESTEVAN SK,0001,11-12-2025,10-12-2025,LIVING SKY DIESEL,325.29,Debit,4214,ESTEVAN,CAN,S4A 2A2,SK,0
3001,HAT SIX TRAVEL CENTER EVANSVILLE WY,0001,11-12-2025,10-12-2025,HAT SIX TRAVEL CENTER,782.21,Debit,5541,EVANSVILLE,USA,82636,WY,1.4222
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,0001,11-12-2025,10-12-2025,WSDOT COMMERCIAL VEHIC,140.06,Debit,9399,TUMWATER,USA,98504,WA,1.431374552
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,0001,11-12-2025,10-12-2025,OKC SIZE & WEIGHTS PER,1096.52,Debit,9399,OKLAHOMA CITY,USA,73105,OK,1.420951689
3001,FLYING J 747 SPRINGVILLE UT,0001,11-12-2025,09-12-2025,FLYING J 747,568.38,Debit,5541,SPRINGVILLE,USA,84663,UT,1.42095
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,11-12-2025,10-12-2025,DTOPS SINGLE CROSSING,19.13,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.422304832
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,11-12-2025,10-12-2025,DTOPS SINGLE CROSSING,19.12,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.421561338
3006,HAT SIX TRAVEL CENTER EVANSVILLE WY,0001,11-12-2025,10-12-2025,HAT SIX TRAVEL CENTER,172.96,Credit,5541,EVANSVILLE,USA,82636,WY,1.352835353
3001,PILOT 1025 CHANNELVIEW TX,0001,11-12-2025,09-12-2025,PILOT 1025,970.45,Debit,5541,CHANNELVIEW,USA,77530,TX,1.420136094
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,11-12-2025,10-12-2025,DTOPS SINGLE CROSSING,29.56,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.421153846
3001,CHROME WORLD &TRUCK PA BAYTOWN TX,0001,11-12-2025,10-12-2025,CHROME WORLD &TRUCK PA,50.7,Debit,5533,BAYTOWN,USA,77521,TX,1.420964125
3001,BARTLETT S LUMBER AND PERRYTON TX,0001,11-12-2025,10-12-2025,BARTLETT S LUMBER AND,82.97,Debit,5039,PERRYTON,USA,79070,TX,1.420962493
3001,PILOT 1025 CHANNELVIEW TX,0001,11-12-2025,10-12-2025,PILOT 1025,110.67,Debit,5541,CHANNELVIEW,USA,77530,TX,1.421032357
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,0001,11-12-2025,10-12-2025,DEPT OF TRANS TRUCKPER,38.01,Debit,9399,LINCOLN,USA,685082532,NE,1.420934579
3001,MNDOT OSOW PERMITS SAINT PAUL MN,0001,12-12-2025,11-12-2025,MNDOT OSOW PERMITS,231.6,Debit,9399,SAINT PAUL,USA,551551800,MN,1.419030696
3001,KYTC MOTOR CARRIERS FRANKFORT KY,0001,12-12-2025,11-12-2025,KYTC MOTOR CARRIERS,88.74,Debit,9399,FRANKFORT,USA,40601,KY,1.422115384
3001,WAL-MART #3637 SPRUCE GROVE AB,0001,12-12-2025,10-12-2025,WAL-MART #3637,64.89,Debit,5411,SPRUCE GROVE,CAN,T7X 4H4,AB,0
3001,TOOT'N TOTUM #100 - PERRTYON TX,0001,12-12-2025,10-12-2025,TOOT'N TOTUM #100 -,1014.57,Debit,5541,PERRTYON,USA,79070,TX,1.420966386
3001,TA MOCKSVILLE MOCKSVILLE NC,0001,12-12-2025,11-12-2025,TA MOCKSVILLE,584.1,Debit,5541,MOCKSVILLE,USA,27028,NC,1.422205989
3001,ILLINOIS DEPARTMENT OF SPRINGFIELD IL,0001,12-12-2025,11-12-2025,ILLINOIS DEPARTMENT OF,188.63,Debit,9399,SPRINGFIELD,USA,62764,IL,1.419017528
3001,MNDOT OSOW PERMITS FEE ATLANTA GA,0001,12-12-2025,11-12-2025,MNDOT OSOW PERMITS FEE,4.98,Debit,9399,ATLANTA,USA,303285588,GA,1.418803418
3001,CAT SCALE COMPANY 5632846263 IA,0001,12-12-2025,11-12-2025,CAT SCALE COMPANY,25,Debit,5046,5632846263,USA,52773,IA,0
3001,CAT SCALE COMPANY 5632846263 IA,0001,12-12-2025,11-12-2025,CAT SCALE COMPANY,20.93,Debit,5046,5632846263,USA,52773,IA,1.41898305
3001,LOVE'S #0679 INSIDE HARDIN MT,0001,12-12-2025,11-12-2025,LOVE'S #0679 INSIDE,811.07,Debit,5541,HARDIN,USA,59034,MT,1.422181308
3001,MNDOT OSOW PERMITS FEE ATLANTA GA,0001,12-12-2025,11-12-2025,MNDOT OSOW PERMITS FEE,3.14,Debit,9399,ATLANTA,USA,303285588,GA,1.420814479
3001,CROCKETT ENTERPRISES 1 GREENEVILLE TN,0001,12-12-2025,11-12-2025,CROCKETT ENTERPRISES 1,500.76,Debit,5541,GREENEVILLE,USA,37745,TN,1.418985548
3001,SERVICE FEE FRANKLIN TN,0001,12-12-2025,11-12-2025,SERVICE FEE,7.79,Debit,9399,FRANKLIN,USA,37067,TN,1.421532846
3001,VA DMV HAULING PERMITS RICHMOND VA,0001,12-12-2025,11-12-2025,VA DMV HAULING PERMITS,91.2,Debit,9399,RICHMOND,USA,232202051,VA,1.422111336
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,12-12-2025,10-12-2025,AB TRANSP 403-340-5075,253.5,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,WAL-MART #3637 SPRUCE GROVE AB,0001,12-12-2025,10-12-2025,WAL-MART #3637,11.53,Debit,5411,SPRUCE GROVE,CAN,T7X 4H4,AB,0
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,12-12-2025,11-12-2025,SD DEPT OF TRANS OPS,35.56,Debit,9399,PIERRE,USA,57501,SD,1.4224
3001,JHT SERVICE & REPAIR LA SALLE CO,0001,12-12-2025,10-12-2025,JHT SERVICE & REPAIR,1100.21,Debit,7538,LA SALLE,USA,80645,CO,1.420945911
3001,TDOT OSOW PERMITS NASHVILLE TN,0001,12-12-2025,11-12-2025,TDOT OSOW PERMITS,331.72,Debit,9399,NASHVILLE,USA,37243,TN,1.422165058
3001,MCSD OSOW INDIANAPOLIS IN,0001,12-12-2025,11-12-2025,MCSD OSOW,195.25,Debit,9399,INDIANAPOLIS,USA,46241,IN,1.418968023
3001,MNDOT OSOW PERMITS SAINT PAUL MN,0001,12-12-2025,11-12-2025,MNDOT OSOW PERMITS,145.56,Debit,9399,SAINT PAUL,USA,551551800,MN,1.418990056
3001,VCN*NORTHCAROLINADOT GARNER NC,0001,12-12-2025,11-12-2025,VCN*NORTHCAROLINADOT,59.59,Debit,9399,GARNER,USA,27529,NC,1.418809523
3001,TXDMV OS PERMIT TPE AUSTIN TX,0001,12-12-2025,11-12-2025,TXDMV OS PERMIT TPE,305.06,Debit,9399,AUSTIN,USA,78731,TX,1.419015722
3001,LOVE'S #0679 INSIDE HARDIN MT,0001,12-12-2025,11-12-2025,LOVE'S #0679 INSIDE,28.38,Debit,5541,HARDIN,USA,59034,MT,1.421843687
3001,TIM HORTONS #7423 EDMONTON AB,0001,12-12-2025,11-12-2025,TIM HORTONS #7423,38.86,Debit,5814,EDMONTON,CAN,T5S 2S6,AB,0
3001,DOT OPERATING AUTHORIT BURBANK CA,0001,12-12-2025,11-12-2025,DOT OPERATING AUTHORIT,689.76,Debit,8999,BURBANK,USA,91506,CA,1.422185567
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,12-12-2025,11-12-2025,SD DEPT OF TRANS OPS,257.9,Debit,9399,PIERRE,USA,57501,SD,1.42219036
3001,SQ *AUTOLEDSUPPLY EDMONTON AB,0001,15-12-2025,13-12-2025,SQ *AUTOLEDSUPPLY,840,Debit,1520,EDMONTON,CAN,T5P3M5,AB,0
3001,AMZN Mktp CA*X19164UN3 TORONTO ON,0001,15-12-2025,14-12-2025,AMZN Mktp CA*X19164UN3,34.23,Debit,4816,TORONTO,CAN,M5J 2T3,ON,0
3001,VA DMV HAULING PERMITS RICHMOND VA,0001,15-12-2025,12-12-2025,VA DMV HAULING PERMITS,76.81,Debit,9399,RICHMOND,USA,232202051,VA,1.418991317
3001,HOLIDAY STATIONS 0500 ABERDEEN SD,0001,15-12-2025,13-12-2025,HOLIDAY STATIONS 0500,836.49,Debit,5541,ABERDEEN,USA,57401,SD,1.414184277
3001,LOVE'S #0773 INSIDE EUTAW AL,0001,15-12-2025,14-12-2025,LOVE'S #0773 INSIDE,125.96,Debit,5541,EUTAW,USA,35462,AL,1.414168631
3001,CIRCLE K # 2701524 PILOT MOUNTAI NC,0001,15-12-2025,12-12-2025,CIRCLE K # 2701524,20.93,Debit,5541,PILOT MOUNTAI,USA,27041,NC,1.41898305
3001,DOTD TRUCK PERMIT OFFI BATON ROUGE LA,0001,15-12-2025,12-12-2025,DOTD TRUCK PERMIT OFFI,56.57,Debit,9399,BATON ROUGE,USA,708024438,LA,1.41425
3001,VCN*KANSASMVPERMIT TOPEKA KS,0001,15-12-2025,13-12-2025,VCN*KANSASMVPERMIT,62.23,Debit,9399,TOPEKA,USA,66611,KS,1.414318181
3001,MAVERIK #5206 TIFFIN IA,0001,15-12-2025,13-12-2025,MAVERIK #5206,37.81,Debit,5541,TIFFIN,USA,52340,IA,1.413986537
3001,AMZN Mktp CA*OG03K0AI3 TORONTO ON,0001,15-12-2025,15-12-2025,AMZN Mktp CA*OG03K0AI3,117.59,Debit,4816,TORONTO,CAN,M5J 2T3,ON,0
3001,TDOT OSOW PERMITS NASHVILLE TN,0001,15-12-2025,12-12-2025,TDOT OSOW PERMITS,257.23,Debit,9399,NASHVILLE,USA,37243,TN,1.418965136
3001,ILLINOIS DEPARTMENT OF SPRINGFIELD IL,0001,15-12-2025,13-12-2025,ILLINOIS DEPARTMENT OF,391.26,Debit,9399,SPRINGFIELD,USA,62764,IL,1.414175732
3001,ALLSUPS 2415 MERIDIAN TX,0001,15-12-2025,11-12-2025,ALLSUPS 2415,553.74,Debit,5541,MERIDIAN,USA,76665,TX,1.419009302
3001,CANADIAN TIRE STORE #9 SHERWOOD PARK AB,0001,15-12-2025,12-12-2025,CANADIAN TIRE STORE #9,27.78,Debit,5251,SHERWOOD PARK,CAN,T8H0P5,AB,0
3001,TDOT OSOW PERMITS NASHVILLE TN,0001,15-12-2025,13-12-2025,TDOT OSOW PERMITS,28.28,Debit,9399,NASHVILLE,USA,37243,TN,1.414
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,0001,15-12-2025,13-12-2025,OKC SIZE & WEIGHTS PER,517.71,Debit,9399,OKLAHOMA CITY,USA,73105,OK,1.414199082
3001,ILLINOIS DEPARTMENT OF SPRINGFIELD IL,0001,15-12-2025,12-12-2025,ILLINOIS DEPARTMENT OF,101.23,Debit,9399,SPRINGFIELD,USA,62764,IL,1.414221849
3001,CAT SCALE COMPANY 5632846263 IA,0001,15-12-2025,13-12-2025,CAT SCALE COMPANY,20.86,Debit,5046,5632846263,USA,52773,IA,1.414237288
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,0001,15-12-2025,12-12-2025,OKC SIZE & WEIGHTS PER,1532.53,Debit,9399,OKLAHOMA CITY,USA,73105,OK,1.414190535
3001,NDHP-E PERMIT BISMARCK ND,0001,15-12-2025,14-12-2025,NDHP-E PERMIT,39.73,Debit,9399,BISMARCK,USA,58505,ND,1.418928571
3001,PETRO FUEL FARGO ND,0001,15-12-2025,12-12-2025,PETRO FUEL,371.93,Debit,5541,FARGO,USA,58103,ND,1.414182509
3001,IA DOT MOTOR CARRIER S ANKENY IA,0001,15-12-2025,11-12-2025,IA DOT MOTOR CARRIER S,125.58,Debit,9399,ANKENY,USA,50021,IA,1.41898305
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,15-12-2025,13-12-2025,SD DEPT OF TRANS OPS,135.39,Debit,9399,PIERRE,USA,57501,SD,1.414142469
3001,NDHP-E PERMIT BISMARCK ND,0001,15-12-2025,14-12-2025,NDHP-E PERMIT,39.6,Debit,9399,BISMARCK,USA,58505,ND,1.414285714
3001,VCN*KANSASMVPERMIT TOPEKA KS,0001,15-12-2025,12-12-2025,VCN*KANSASMVPERMIT,288.5,Debit,9399,TOPEKA,USA,66611,KS,1.414215686
3001,PILOT 043 WALCOTT IA,0001,15-12-2025,13-12-2025,PILOT 043,1190.2,Debit,5541,WALCOTT,USA,52773,IA,1.414194222
3001,NDHP-E PERMIT BISMARCK ND,0001,15-12-2025,14-12-2025,NDHP-E PERMIT,39.73,Debit,9399,BISMARCK,USA,58505,ND,1.418928571
3001,IA DOT MOTOR CARRIER S ANKENY IA,0001,15-12-2025,12-12-2025,IA DOT MOTOR CARRIER S,125.58,Debit,9399,ANKENY,USA,50021,IA,1.41898305
3001,TXDMV OS PERMIT TPE AUSTIN TX,0001,15-12-2025,12-12-2025,TXDMV OS PERMIT TPE,412.48,Debit,9399,AUSTIN,USA,78731,TX,1.41420098
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,15-12-2025,11-12-2025,AB TRANSP 403-340-5075,29.25,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,PETRO-CANADA 77981 GRASSLAND AB,0001,15-12-2025,13-12-2025,PETRO-CANADA 77981,18.96,Debit,5542,GRASSLAND,CAN,T0A1V0,AB,0
3001,PETRO-CANADA 77981 GRASSLAND AB,0001,15-12-2025,12-12-2025,PETRO-CANADA 77981,24.75,Debit,5542,GRASSLAND,CAN,T0A1V0,AB,0
3001,LOVE'S #0773 INSIDE EUTAW AL,0001,15-12-2025,14-12-2025,LOVE'S #0773 INSIDE,763.41,Debit,5541,EUTAW,USA,35462,AL,1.41419362
3001,CENEX-JJ TRAVEL PLAZA OAKLEY KS,0001,15-12-2025,14-12-2025,CENEX-JJ TRAVEL PLAZA,27.52,Debit,5541,OAKLEY,USA,67748,KS,1.414182939
3001,VCN*ALABAMA DOT MONTGOMERY AL,0001,15-12-2025,12-12-2025,VCN*ALABAMA DOT,34.06,Debit,9399,MONTGOMERY,USA,36110,AL,1.419166666
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,15-12-2025,11-12-2025,AB TRANSP 403-340-5075,13.25,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,FLYING J 645 PONTOON BEACH IL,0001,15-12-2025,14-12-2025,FLYING J 645,530.38,Debit,5541,PONTOON BEACH,USA,62040,IL,1.414195819
3001,GA PERMIT 4096972587 TX,0001,15-12-2025,13-12-2025,GA PERMIT,53.74,Debit,7372,4096972587,USA,77611,TX,1.414210526
3001,LOVE'S #0789 INSIDE GREAT FALLS MT,0001,15-12-2025,13-12-2025,LOVE'S #0789 INSIDE,651.32,Debit,5541,GREAT FALLS,USA,59404,MT,1.414191419
3001,KYTC MOTOR CARRIERS FRANKFORT KY,0001,15-12-2025,12-12-2025,KYTC MOTOR CARRIERS,88.55,Debit,9399,FRANKFORT,USA,40601,KY,1.419070512
3001,FLYING J 663 WADDY KY,0001,15-12-2025,13-12-2025,FLYING J 663,176.81,Debit,5541,WADDY,USA,40076,KY,1.414140606
3001,NDHP-E PERMIT BISMARCK ND,0001,15-12-2025,13-12-2025,NDHP-E PERMIT,119.2,Debit,9399,BISMARCK,USA,58505,ND,1.419047619
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,15-12-2025,13-12-2025,SD DEPT OF TRANS OPS,371.82,Debit,9399,PIERRE,USA,57501,SD,1.418997824
3001,PETRO FUEL FARGO ND,0001,15-12-2025,12-12-2025,PETRO FUEL,788.36,Debit,5541,FARGO,USA,58103,ND,1.414200121
3001,FLYING J 663 WADDY KY,0001,15-12-2025,13-12-2025,FLYING J 663,1213.42,Debit,5541,WADDY,USA,40076,KY,1.414192976
3001,NDHP-E PERMIT BISMARCK ND,0001,15-12-2025,14-12-2025,NDHP-E PERMIT,96.17,Debit,9399,BISMARCK,USA,58505,ND,1.414264705
3001,SERVICE FEE FRANKLIN TN,0001,15-12-2025,12-12-2025,SERVICE FEE,6.05,Debit,9399,FRANKLIN,USA,37067,TN,1.420187793
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,15-12-2025,12-12-2025,AB TRANSP 403-340-5075,18.75,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,NDHP-E PERMIT BISMARCK ND,0001,15-12-2025,13-12-2025,NDHP-E PERMIT,39.82,Debit,9399,BISMARCK,USA,58505,ND,1.422142857
3001,IN *RA AUTOMOTIVE SOFT TROY MI,0001,15-12-2025,12-12-2025,IN *RA AUTOMOTIVE SOFT,874.49,Debit,7299,TROY,USA,48083,MI,1.419004657
3001,LOVE'S #0789 INSIDE GREAT FALLS MT,0001,15-12-2025,13-12-2025,LOVE'S #0789 INSIDE,7.76,Debit,5541,GREAT FALLS,USA,59404,MT,1.413479052
3001,MCSD OSOW - CONV. FEE NASHVILLE TN,0001,15-12-2025,12-12-2025,MCSD OSOW - CONV. FEE,4.7,Debit,9399,NASHVILLE,USA,37215,TN,1.411411411
3001,LOVE'S #0647 INSIDE BELLEVILLE KS,0001,15-12-2025,14-12-2025,LOVE'S #0647 INSIDE,836.29,Debit,5541,BELLEVILLE,USA,66935,KS,1.414204785
3001,aliexpress Toronto ON,0001,15-12-2025,12-12-2025,aliexpress,7.37,Debit,5311,Toronto,CAN,M5H 4E3,ON,0
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,0001,15-12-2025,12-12-2025,DEPT OF TRANS TRUCKPER,37.83,Debit,9399,LINCOLN,USA,685082532,NE,1.414205607
3001,MNDOT OSOW PERMITS FEE ATLANTA GA,0001,15-12-2025,12-12-2025,MNDOT OSOW PERMITS FEE,5.39,Debit,9399,ATLANTA,USA,303285588,GA,1.418421052
3001,NDHP-E PERMIT BISMARCK ND,0001,15-12-2025,14-12-2025,NDHP-E PERMIT,39.73,Debit,9399,BISMARCK,USA,58505,ND,1.418928571
3001,AMZN Mktp CA*QM5AF9ZJ3 TORONTO ON,0001,15-12-2025,15-12-2025,AMZN Mktp CA*QM5AF9ZJ3,108.96,Debit,4816,TORONTO,CAN,M5J 2T3,ON,0
3001,ILLINOIS DEPARTMENT OF SPRINGFIELD IL,0001,15-12-2025,13-12-2025,ILLINOIS DEPARTMENT OF,119.3,Debit,9399,SPRINGFIELD,USA,62764,IL,1.414177335
3001,ONE9 1291 BOWIE TX,0001,15-12-2025,14-12-2025,ONE9 1291,836.99,Debit,5541,BOWIE,USA,76230,TX,1.414192785
3001,SQ *KEEN TRANSPORT IN Victoria TX,0001,15-12-2025,12-12-2025,SQ *KEEN TRANSPORT IN,70.95,Debit,4121,Victoria,USA,77905,TX,1.419
3001,MCSD OSOW INDIANAPOLIS IN,0001,15-12-2025,12-12-2025,MCSD OSOW,125.3,Debit,9399,INDIANAPOLIS,USA,46241,IN,1.414221218
3001,COFFEE CUP #8 VIVIAN SD,0001,15-12-2025,12-12-2025,COFFEE CUP #8,1050.11,Debit,5541,VIVIAN,USA,57576,SD,1.41901004
3001,SERVICE FEE FRANKLIN TN,0001,15-12-2025,13-12-2025,SERVICE FEE,0.67,Debit,9399,FRANKLIN,USA,37067,TN,1.425531914
3001,MCSD OSOW - CONV. FEE NASHVILLE TN,0001,15-12-2025,11-12-2025,MCSD OSOW - CONV. FEE,6.56,Debit,9399,NASHVILLE,USA,37215,TN,1.419913419
3001,NDHP-E PERMIT BISMARCK ND,0001,15-12-2025,14-12-2025,NDHP-E PERMIT,53.93,Debit,9399,BISMARCK,USA,58505,ND,1.419210526
3001,BP#9328683218 FUEL QPS FLOYD IA,0001,15-12-2025,13-12-2025,BP#9328683218 FUEL QPS,619.32,Debit,5541,FLOYD,USA,50435,IA,1.414198616
3001,BP#9328683218 FUEL QPS FLOYD IA,0001,15-12-2025,13-12-2025,BP#9328683218 FUEL QPS,37.97,Debit,5541,FLOYD,USA,50435,IA,1.4141527
3001,FLYING J 645 PONTOON BEACH IL,0001,15-12-2025,14-12-2025,FLYING J 645,739.54,Debit,5541,PONTOON BEACH,USA,62040,IL,1.414196657
3001,KIMBERS STAPLETON NE,0001,15-12-2025,14-12-2025,KIMBERS,629.97,Debit,5541,STAPLETON,USA,69163,NE,1.41420105
3001,MS.GOV MDOT JACKSON MS,0001,15-12-2025,12-12-2025,MS.GOV MDOT,17.34,Debit,9399,JACKSON,USA,39201,MS,1.414355628
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,15-12-2025,12-12-2025,AB TRANSP 403-340-5075,2060,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,TST*CC DELI 212 Sheridan WY,0001,15-12-2025,11-12-2025,TST*CC DELI 212,24.97,Debit,5812,Sheridan,USA,82801,WY,1.421981776
3001,Amazon.ca*SC9VL4063 TORONTO ON,0001,15-12-2025,15-12-2025,Amazon.ca*SC9VL4063,36.99,Debit,4816,TORONTO,CAN,M5J 2T3,ON,0
3001,IA DOT MOTOR CARRIER S ANKENY IA,0001,15-12-2025,11-12-2025,IA DOT MOTOR CARRIER S,176.67,Debit,9399,ANKENY,USA,50021,IA,1.419036144
3001,EXXON STAR TRAVEL CENT BOWIE TX,0001,15-12-2025,13-12-2025,EXXON STAR TRAVEL CENT,42.06,Debit,5541,BOWIE,USA,76230,TX,1.414256893
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,15-12-2025,13-12-2025,SD DEPT OF TRANS OPS,93.81,Debit,9399,PIERRE,USA,57501,SD,1.414292175
3001,LOVE'S #0789 INSIDE GREAT FALLS MT,0001,15-12-2025,13-12-2025,LOVE'S #0789 INSIDE,35.34,Debit,5541,GREAT FALLS,USA,59404,MT,1.414165666
3001,IA DOT MOTOR CARRIER S ANKENY IA,0001,15-12-2025,11-12-2025,IA DOT MOTOR CARRIER S,159.64,Debit,9399,ANKENY,USA,50021,IA,1.419022222
3001,TOOT'N TOTUM #100 - PERRTYON TX,0001,15-12-2025,12-12-2025,TOOT'N TOTUM #100 -,912.12,Debit,5541,PERRTYON,USA,79070,TX,1.414205311
3001,BP#9328683218 FUEL QPS FLOYD IA,0001,15-12-2025,13-12-2025,BP#9328683218 FUEL QPS,487.98,Debit,5541,FLOYD,USA,50435,IA,1.414188836
3001,MNDOT OSOW PERMITS SAINT PAUL MN,0001,15-12-2025,12-12-2025,MNDOT OSOW PERMITS,250.72,Debit,9399,SAINT PAUL,USA,551551800,MN,1.419062712
3001,RED APPLE #54204 STONY PLAIN AB,0001,16-12-2025,14-12-2025,RED APPLE #54204,16.78,Debit,5310,STONY PLAIN,CAN,T7Z1N3,AB,0
3001,SYLECTUS MISSISSAUGA ON,0001,16-12-2025,16-12-2025,SYLECTUS,942.9,Debit,5817,MISSISSAUGA,CAN,L5L 6A9,ON,0
